Timestamp,TrabajoID,Resultado,CargaActiva
2025-02-09 02:28:27,61,Resultado de trabajo 61,1
2025/02/09 02:28:27,61,localhost:50056,Resultado de trabajo 61
2025-02-09 02:28:27,62,Resultado de trabajo 62,1
2025/02/09 02:28:27,62,localhost:50059,Resultado de trabajo 62
2025-02-09 02:28:27,63,Resultado de trabajo 63,1
2025/02/09 02:28:27,63,localhost:50056,Resultado de trabajo 63
2025-02-09 02:28:27,64,Resultado de trabajo 64,1
2025/02/09 02:28:27,64,localhost:50058,Resultado de trabajo 64
2025-02-09 02:28:27,65,Resultado de trabajo 65,1
2025/02/09 02:28:27,65,localhost:50055,Resultado de trabajo 65
2025/02/09 02:28:27,66,localhost:50059,Resultado de trabajo 66
2025-02-09 02:28:27,66,Resultado de trabajo 66,1
2025-02-09 02:28:27,67,Resultado de trabajo 67,1
2025/02/09 02:28:27,67,localhost:50060,Resultado de trabajo 67
2025-02-09 02:28:27,68,Resultado de trabajo 68,1
2025/02/09 02:28:27,68,localhost:50058,Resultado de trabajo 68
2025-02-09 02:28:27,69,Resultado de trabajo 69,1
2025/02/09 02:28:27,69,localhost:50060,Resultado de trabajo 69
2025-02-09 02:28:27,70,Resultado de trabajo 70,1
2025/02/09 02:28:27,70,localhost:50053,Resultado de trabajo 70
2025-02-09 02:28:27,71,Resultado de trabajo 71,1
2025/02/09 02:28:27,71,localhost:50060,Resultado de trabajo 71
2025-02-09 02:28:27,72,Resultado de trabajo 72,1
2025/02/09 02:28:27,72,localhost:50058,Resultado de trabajo 72
2025-02-09 02:28:27,73,Resultado de trabajo 73,1
2025/02/09 02:28:27,73,localhost:50055,Resultado de trabajo 73
2025-02-09 02:28:27,74,Resultado de trabajo 74,1
2025/02/09 02:28:27,74,localhost:50056,Resultado de trabajo 74
2025-02-09 02:28:27,32,Resultado de trabajo 32,1
2025/02/09 02:28:27,32,localhost:50054,Resultado de trabajo 32
2025-02-09 02:28:27,16,Resultado de trabajo 16,1
2025/02/09 02:28:27,16,localhost:50060,Resultado de trabajo 16
2025-02-09 02:28:27,17,Resultado de trabajo 17,1
2025/02/09 02:28:27,17,localhost:50060,Resultado de trabajo 17
2025-02-09 02:28:27,18,Resultado de trabajo 18,1
2025/02/09 02:28:27,18,localhost:50056,Resultado de trabajo 18
2025-02-09 02:28:27,19,Resultado de trabajo 19,1
2025/02/09 02:28:27,19,localhost:50051,Resultado de trabajo 19
2025-02-09 02:28:27,20,Resultado de trabajo 20,1
2025/02/09 02:28:27,20,localhost:50058,Resultado de trabajo 20
2025-02-09 02:28:27,21,Resultado de trabajo 21,1
2025/02/09 02:28:27,21,localhost:50056,Resultado de trabajo 21
2025-02-09 02:28:27,22,Resultado de trabajo 22,1
2025/02/09 02:28:27,22,localhost:50055,Resultado de trabajo 22
2025-02-09 02:28:27,23,Resultado de trabajo 23,1
2025/02/09 02:28:27,23,localhost:50060,Resultado de trabajo 23
2025-02-09 02:28:27,24,Resultado de trabajo 24,1
2025/02/09 02:28:27,24,localhost:50057,Resultado de trabajo 24
2025-02-09 02:28:27,25,Resultado de trabajo 25,1
2025/02/09 02:28:27,25,localhost:50053,Resultado de trabajo 25
2025-02-09 02:28:27,26,Resultado de trabajo 26,1
2025/02/09 02:28:27,26,localhost:50058,Resultado de trabajo 26
2025-02-09 02:28:27,27,Resultado de trabajo 27,1
2025/02/09 02:28:27,27,localhost:50054,Resultado de trabajo 27
2025-02-09 02:28:27,28,Resultado de trabajo 28,1
2025/02/09 02:28:27,28,localhost:50054,Resultado de trabajo 28
2025-02-09 02:28:27,29,Resultado de trabajo 29,1
2025/02/09 02:28:27,29,localhost:50054,Resultado de trabajo 29
2025-02-09 02:28:27,30,Resultado de trabajo 30,1
2025/02/09 02:28:27,30,localhost:50058,Resultado de trabajo 30
2025-02-09 02:28:27,31,Resultado de trabajo 31,1
2025/02/09 02:28:27,31,localhost:50051,Resultado de trabajo 31
2025-02-09 02:28:27,30,Resultado de trabajo 30,1
2025/02/09 02:28:27,30,localhost:50051,Resultado de trabajo 30
2025-02-09 02:28:27,100,Resultado de trabajo 100,1
2025/02/09 02:28:27,100,localhost:50060,Resultado de trabajo 100
2025-02-09 02:28:27,63,Resultado de trabajo 63,1
2025/02/09 02:28:27,63,localhost:50060,Resultado de trabajo 63
2025-02-09 02:28:28,82,Resultado de trabajo 82,1
2025/02/09 02:28:28,82,localhost:50052,Resultado de trabajo 82
2025-02-09 02:28:28,99,Resultado de trabajo 99,1
2025/02/09 02:28:28,99,localhost:50057,Resultado de trabajo 99
2025-02-09 02:28:28,98,Resultado de trabajo 98,1
2025/02/09 02:28:28,98,localhost:50059,Resultado de trabajo 98
2025-02-09 02:28:28,81,Resultado de trabajo 81,1
2025/02/09 02:28:28,81,localhost:50059,Resultado de trabajo 81
2025-02-09 02:28:28,80,Resultado de trabajo 80,1
2025/02/09 02:28:28,80,localhost:50057,Resultado de trabajo 80
2025-02-09 02:28:28,78,Resultado de trabajo 78,1
2025/02/09 02:28:28,78,localhost:50059,Resultado de trabajo 78
2025-02-09 02:28:28,79,Resultado de trabajo 79,1
2025/02/09 02:28:28,79,localhost:50058,Resultado de trabajo 79
2025-02-09 02:28:28,96,Resultado de trabajo 96,1
2025/02/09 02:28:28,96,localhost:50058,Resultado de trabajo 96
2025-02-09 02:28:28,97,Resultado de trabajo 97,1
2025/02/09 02:28:28,97,localhost:50058,Resultado de trabajo 97
2025-02-09 02:28:28,94,Resultado de trabajo 94,1
2025/02/09 02:28:28,94,localhost:50054,Resultado de trabajo 94
2025-02-09 02:28:28,93,Resultado de trabajo 93,1
2025/02/09 02:28:28,93,localhost:50051,Resultado de trabajo 93
2025-02-09 02:28:28,92,Resultado de trabajo 92,1
2025/02/09 02:28:28,92,localhost:50051,Resultado de trabajo 92
2025-02-09 02:28:28,95,Resultado de trabajo 95,1
2025/02/09 02:28:28,95,localhost:50059,Resultado de trabajo 95
2025-02-09 02:28:28,76,Resultado de trabajo 76,1
2025/02/09 02:28:28,76,localhost:50054,Resultado de trabajo 76
2025-02-09 02:28:28,76,Resultado de trabajo 76,1
2025/02/09 02:28:28,76,localhost:50053,Resultado de trabajo 76
2025-02-09 02:28:28,75,Resultado de trabajo 75,1
2025/02/09 02:28:28,75,localhost:50058,Resultado de trabajo 75
2025-02-09 02:28:28,74,Resultado de trabajo 74,1
2025/02/09 02:28:28,74,localhost:50058,Resultado de trabajo 74
2025-02-09 02:28:28,77,Resultado de trabajo 77,1
2025/02/09 02:28:28,77,localhost:50052,Resultado de trabajo 77
2025-02-09 02:28:28,64,Resultado de trabajo 64,1
2025/02/09 02:28:28,64,localhost:50058,Resultado de trabajo 64
2025-02-09 02:28:28,100,Resultado de trabajo 100,1
2025/02/09 02:28:28,100,localhost:50059,Resultado de trabajo 100
2025-02-09 02:28:28,90,Resultado de trabajo 90,1
2025/02/09 02:28:28,90,localhost:50060,Resultado de trabajo 90
2025-02-09 02:28:28,1,Resultado de trabajo 1,1
2025/02/09 02:28:28,1,localhost:50054,Resultado de trabajo 1
2025-02-09 02:28:28,2,Resultado de trabajo 2,1
2025/02/09 02:28:28,2,localhost:50055,Resultado de trabajo 2
2025-02-09 02:28:28,89,Resultado de trabajo 89,1
2025/02/09 02:28:28,89,localhost:50059,Resultado de trabajo 89
2025-02-09 02:28:28,3,Resultado de trabajo 3,1
2025/02/09 02:28:28,3,localhost:50058,Resultado de trabajo 3
2025-02-09 02:28:28,88,Resultado de trabajo 88,1
2025/02/09 02:28:28,88,localhost:50055,Resultado de trabajo 88
2025-02-09 02:28:28,4,Resultado de trabajo 4,1
2025/02/09 02:28:28,4,localhost:50055,Resultado de trabajo 4
2025-02-09 02:28:28,87,Resultado de trabajo 87,1
2025/02/09 02:28:28,87,localhost:50055,Resultado de trabajo 87
2025-02-09 02:28:28,5,Resultado de trabajo 5,1
2025/02/09 02:28:28,5,localhost:50058,Resultado de trabajo 5
2025-02-09 02:28:28,86,Resultado de trabajo 86,1
2025/02/09 02:28:28,86,localhost:50051,Resultado de trabajo 86
2025-02-09 02:28:28,6,Resultado de trabajo 6,1
2025/02/09 02:28:28,6,localhost:50056,Resultado de trabajo 6
2025-02-09 02:28:28,7,Resultado de trabajo 7,1
2025/02/09 02:28:28,7,localhost:50053,Resultado de trabajo 7
2025-02-09 02:28:28,85,Resultado de trabajo 85,1
2025/02/09 02:28:28,85,localhost:50052,Resultado de trabajo 85
2025-02-09 02:28:28,84,Resultado de trabajo 84,1
2025/02/09 02:28:28,84,localhost:50060,Resultado de trabajo 84
2025-02-09 02:28:28,83,Resultado de trabajo 83,1
2025/02/09 02:28:28,83,localhost:50052,Resultado de trabajo 83
2025-02-09 02:28:28,91,Resultado de trabajo 91,1
2025/02/09 02:28:28,91,localhost:50058,Resultado de trabajo 91
2025-02-09 02:28:28,72,Resultado de trabajo 72,1
2025/02/09 02:28:28,72,localhost:50060,Resultado de trabajo 72
2025-02-09 02:28:28,71,Resultado de trabajo 71,1
2025/02/09 02:28:28,71,localhost:50058,Resultado de trabajo 71
2025-02-09 02:28:28,70,Resultado de trabajo 70,1
2025/02/09 02:28:28,70,localhost:50056,Resultado de trabajo 70
2025-02-09 02:28:28,69,Resultado de trabajo 69,1
2025/02/09 02:28:28,69,localhost:50051,Resultado de trabajo 69
2025-02-09 02:28:28,68,Resultado de trabajo 68,1
2025/02/09 02:28:28,68,localhost:50055,Resultado de trabajo 68
2025-02-09 02:28:28,67,Resultado de trabajo 67,1
2025/02/09 02:28:28,67,localhost:50057,Resultado de trabajo 67
2025-02-09 02:28:28,66,Resultado de trabajo 66,1
2025/02/09 02:28:28,66,localhost:50056,Resultado de trabajo 66
2025-02-09 02:28:28,73,Resultado de trabajo 73,1
2025/02/09 02:28:28,73,localhost:50057,Resultado de trabajo 73
2025-02-09 02:28:28,62,Resultado de trabajo 62,1
2025/02/09 02:28:28,62,localhost:50056,Resultado de trabajo 62
2025-02-09 02:28:28,61,Resultado de trabajo 61,1
2025/02/09 02:28:28,61,localhost:50052,Resultado de trabajo 61
2025-02-09 02:28:28,60,Resultado de trabajo 60,1
2025/02/09 02:28:28,60,localhost:50056,Resultado de trabajo 60
2025-02-09 02:28:28,59,Resultado de trabajo 59,1
2025/02/09 02:28:28,59,localhost:50057,Resultado de trabajo 59
2025-02-09 02:28:28,58,Resultado de trabajo 58,1
2025/02/09 02:28:28,58,localhost:50053,Resultado de trabajo 58
2025-02-09 02:28:28,57,Resultado de trabajo 57,1
2025/02/09 02:28:28,57,localhost:50060,Resultado de trabajo 57
2025-02-09 02:28:28,56,Resultado de trabajo 56,1
2025/02/09 02:28:28,56,localhost:50058,Resultado de trabajo 56
2025-02-09 02:28:28,55,Resultado de trabajo 55,1
2025/02/09 02:28:28,55,localhost:50051,Resultado de trabajo 55
2025-02-09 02:28:28,54,Resultado de trabajo 54,1
2025/02/09 02:28:28,54,localhost:50051,Resultado de trabajo 54
2025-02-09 02:28:28,6,Resultado de trabajo 6,1
2025/02/09 02:28:28,6,localhost:50052,Resultado de trabajo 6
2025-02-09 02:28:28,50,Resultado de trabajo 50,1
2025/02/09 02:28:28,50,localhost:50056,Resultado de trabajo 50
2025-02-09 02:28:28,52,Resultado de trabajo 52,1
2025/02/09 02:28:28,52,localhost:50057,Resultado de trabajo 52
2025-02-09 02:28:28,53,Resultado de trabajo 53,1
2025/02/09 02:28:28,53,localhost:50057,Resultado de trabajo 53
2025-02-09 02:28:28,51,Resultado de trabajo 51,1
2025/02/09 02:28:28,51,localhost:50052,Resultado de trabajo 51
2025-02-09 02:28:28,99,Resultado de trabajo 99,1
2025/02/09 02:28:28,99,localhost:50054,Resultado de trabajo 99
2025-02-09 02:28:28,38,Resultado de trabajo 38,1
2025/02/09 02:28:28,38,localhost:50057,Resultado de trabajo 38
2025-02-09 02:28:28,7,Resultado de trabajo 7,1
2025/02/09 02:28:28,7,localhost:50056,Resultado de trabajo 7
2025-02-09 02:28:28,8,Resultado de trabajo 8,1
2025/02/09 02:28:28,8,localhost:50054,Resultado de trabajo 8
2025-02-09 02:28:28,9,Resultado de trabajo 9,1
2025/02/09 02:28:28,9,localhost:50058,Resultado de trabajo 9
2025-02-09 02:28:28,10,Resultado de trabajo 10,1
2025/02/09 02:28:28,10,localhost:50058,Resultado de trabajo 10
2025-02-09 02:28:28,11,Resultado de trabajo 11,1
2025/02/09 02:28:28,11,localhost:50052,Resultado de trabajo 11
2025-02-09 02:28:28,12,Resultado de trabajo 12,1
2025/02/09 02:28:28,12,localhost:50055,Resultado de trabajo 12
2025-02-09 02:28:28,13,Resultado de trabajo 13,1
2025/02/09 02:28:28,13,localhost:50056,Resultado de trabajo 13
2025-02-09 02:28:28,5,Resultado de trabajo 5,1
2025/02/09 02:28:28,5,localhost:50053,Resultado de trabajo 5
2025-02-09 02:28:28,37,Resultado de trabajo 37,1
2025/02/09 02:28:28,37,localhost:50057,Resultado de trabajo 37
2025-02-09 02:28:28,36,Resultado de trabajo 36,1
2025/02/09 02:28:28,36,localhost:50059,Resultado de trabajo 36
2025-02-09 02:28:28,35,Resultado de trabajo 35,1
2025/02/09 02:28:28,35,localhost:50054,Resultado de trabajo 35
2025-02-09 02:28:28,99,Resultado de trabajo 99,1
2025/02/09 02:28:28,99,localhost:50056,Resultado de trabajo 99
2025-02-09 02:28:28,34,Resultado de trabajo 34,1
2025/02/09 02:28:28,34,localhost:50051,Resultado de trabajo 34
2025-02-09 02:28:28,100,Resultado de trabajo 100,1
2025/02/09 02:28:28,100,localhost:50052,Resultado de trabajo 100
2025-02-09 02:28:28,33,Resultado de trabajo 33,1
2025/02/09 02:28:28,33,localhost:50058,Resultado de trabajo 33
2025-02-09 02:28:28,1,Resultado de trabajo 1,1
2025/02/09 02:28:28,1,localhost:50058,Resultado de trabajo 1
2025-02-09 02:28:28,32,Resultado de trabajo 32,1
2025/02/09 02:28:28,32,localhost:50055,Resultado de trabajo 32
2025-02-09 02:28:28,31,Resultado de trabajo 31,1
2025/02/09 02:28:28,31,localhost:50055,Resultado de trabajo 31
2025-02-09 02:28:28,65,Resultado de trabajo 65,1
2025/02/09 02:28:28,65,localhost:50055,Resultado de trabajo 65
2025-02-09 02:28:28,1,Resultado de trabajo 1,1
2025/02/09 02:28:28,1,localhost:50058,Resultado de trabajo 1
2025-02-09 02:28:28,2,Resultado de trabajo 2,1
2025/02/09 02:28:28,2,localhost:50054,Resultado de trabajo 2
2025-02-09 02:28:28,2,Resultado de trabajo 2,1
2025/02/09 02:28:28,2,localhost:50060,Resultado de trabajo 2
2025-02-09 02:28:28,3,Resultado de trabajo 3,1
2025/02/09 02:28:28,3,localhost:50054,Resultado de trabajo 3
2025-02-09 02:28:28,3,Resultado de trabajo 3,1
2025/02/09 02:28:28,3,localhost:50051,Resultado de trabajo 3
2025-02-09 02:28:28,4,Resultado de trabajo 4,1
2025/02/09 02:28:28,4,localhost:50051,Resultado de trabajo 4
2025-02-09 02:28:28,4,Resultado de trabajo 4,1
2025/02/09 02:28:28,4,localhost:50060,Resultado de trabajo 4
2025-02-09 02:28:28,5,Resultado de trabajo 5,1
2025/02/09 02:28:28,5,localhost:50060,Resultado de trabajo 5
2025-02-09 02:28:28,6,Resultado de trabajo 6,1
2025/02/09 02:28:28,6,localhost:50054,Resultado de trabajo 6
2025-02-09 02:28:28,7,Resultado de trabajo 7,1
2025/02/09 02:28:28,7,localhost:50054,Resultado de trabajo 7
2025-02-09 02:28:28,8,Resultado de trabajo 8,1
2025/02/09 02:28:28,8,localhost:50058,Resultado de trabajo 8
2025-02-09 02:28:28,9,Resultado de trabajo 9,1
2025/02/09 02:28:28,9,localhost:50058,Resultado de trabajo 9
2025-02-09 02:28:28,10,Resultado de trabajo 10,1
2025/02/09 02:28:28,10,localhost:50058,Resultado de trabajo 10
2025-02-09 02:28:28,11,Resultado de trabajo 11,1
2025/02/09 02:28:28,11,localhost:50052,Resultado de trabajo 11
2025-02-09 02:28:28,12,Resultado de trabajo 12,1
2025/02/09 02:28:28,12,localhost:50056,Resultado de trabajo 12
2025-02-09 02:28:28,13,Resultado de trabajo 13,1
2025/02/09 02:28:28,13,localhost:50058,Resultado de trabajo 13
2025-02-09 02:28:28,14,Resultado de trabajo 14,1
2025/02/09 02:28:28,14,localhost:50052,Resultado de trabajo 14
2025-02-09 02:28:28,15,Resultado de trabajo 15,1
2025/02/09 02:28:28,15,localhost:50052,Resultado de trabajo 15
2025-02-09 02:28:28,16,Resultado de trabajo 16,1
2025/02/09 02:28:28,16,localhost:50056,Resultado de trabajo 16
2025-02-09 02:28:28,17,Resultado de trabajo 17,1
2025/02/09 02:28:28,17,localhost:50055,Resultado de trabajo 17
2025-02-09 02:28:28,18,Resultado de trabajo 18,1
2025/02/09 02:28:28,18,localhost:50055,Resultado de trabajo 18
2025-02-09 02:28:28,19,Resultado de trabajo 19,1
2025/02/09 02:28:28,19,localhost:50058,Resultado de trabajo 19
2025-02-09 02:28:28,20,Resultado de trabajo 20,1
2025/02/09 02:28:28,20,localhost:50053,Resultado de trabajo 20
2025-02-09 02:28:28,21,Resultado de trabajo 21,1
2025/02/09 02:28:28,21,localhost:50054,Resultado de trabajo 21
2025-02-09 02:28:28,22,Resultado de trabajo 22,1
2025/02/09 02:28:28,22,localhost:50051,Resultado de trabajo 22
2025-02-09 02:28:28,60,Resultado de trabajo 60,1
2025/02/09 02:28:28,60,localhost:50057,Resultado de trabajo 60
2025-02-09 02:28:28,61,Resultado de trabajo 61,1
2025/02/09 02:28:28,61,localhost:50051,Resultado de trabajo 61
2025-02-09 02:28:28,23,Resultado de trabajo 23,1
2025/02/09 02:28:28,23,localhost:50060,Resultado de trabajo 23
2025-02-09 02:28:28,62,Resultado de trabajo 62,1
2025/02/09 02:28:28,62,localhost:50053,Resultado de trabajo 62
2025-02-09 02:28:28,24,Resultado de trabajo 24,1
2025/02/09 02:28:28,24,localhost:50059,Resultado de trabajo 24
2025-02-09 02:28:28,63,Resultado de trabajo 63,1
2025/02/09 02:28:28,63,localhost:50055,Resultado de trabajo 63
2025-02-09 02:28:28,25,Resultado de trabajo 25,1
2025/02/09 02:28:28,25,localhost:50058,Resultado de trabajo 25
2025-02-09 02:28:28,64,Resultado de trabajo 64,1
2025/02/09 02:28:28,64,localhost:50052,Resultado de trabajo 64
2025-02-09 02:28:28,26,Resultado de trabajo 26,1
2025/02/09 02:28:28,26,localhost:50056,Resultado de trabajo 26
2025-02-09 02:28:28,65,Resultado de trabajo 65,1
2025/02/09 02:28:28,65,localhost:50051,Resultado de trabajo 65
2025-02-09 02:28:28,27,Resultado de trabajo 27,1
2025/02/09 02:28:28,27,localhost:50051,Resultado de trabajo 27
2025-02-09 02:28:28,28,Resultado de trabajo 28,1
2025/02/09 02:28:28,28,localhost:50060,Resultado de trabajo 28
2025-02-09 02:28:28,29,Resultado de trabajo 29,1
2025/02/09 02:28:28,29,localhost:50052,Resultado de trabajo 29
2025-02-09 02:28:28,30,Resultado de trabajo 30,1
2025/02/09 02:28:28,30,localhost:50052,Resultado de trabajo 30
2025-02-09 02:28:28,31,Resultado de trabajo 31,1
2025/02/09 02:28:28,31,localhost:50053,Resultado de trabajo 31
2025/02/09 02:28:28,32,localhost:50057,Resultado de trabajo 32
2025-02-09 02:28:28,32,Resultado de trabajo 32,1
2025-02-09 02:28:28,33,Resultado de trabajo 33,1
2025/02/09 02:28:28,33,localhost:50053,Resultado de trabajo 33
2025-02-09 02:28:28,66,Resultado de trabajo 66,1
2025/02/09 02:28:28,66,localhost:50054,Resultado de trabajo 66
2025-02-09 02:28:28,34,Resultado de trabajo 34,1
2025/02/09 02:28:28,34,localhost:50057,Resultado de trabajo 34
2025-02-09 02:28:28,35,Resultado de trabajo 35,1
2025/02/09 02:28:28,35,localhost:50058,Resultado de trabajo 35
2025-02-09 02:28:28,67,Resultado de trabajo 67,1
2025/02/09 02:28:28,67,localhost:50056,Resultado de trabajo 67
2025-02-09 02:28:28,36,Resultado de trabajo 36,1
2025/02/09 02:28:28,36,localhost:50052,Resultado de trabajo 36
2025-02-09 02:28:28,68,Resultado de trabajo 68,1
2025/02/09 02:28:28,68,localhost:50052,Resultado de trabajo 68
2025-02-09 02:28:28,37,Resultado de trabajo 37,1
2025/02/09 02:28:28,37,localhost:50054,Resultado de trabajo 37
2025-02-09 02:28:28,69,Resultado de trabajo 69,1
2025/02/09 02:28:28,69,localhost:50059,Resultado de trabajo 69
2025-02-09 02:28:28,38,Resultado de trabajo 38,1
2025/02/09 02:28:28,38,localhost:50054,Resultado de trabajo 38
2025-02-09 02:28:28,39,Resultado de trabajo 39,1
2025/02/09 02:28:28,39,localhost:50052,Resultado de trabajo 39
2025-02-09 02:28:28,70,Resultado de trabajo 70,1
2025/02/09 02:28:28,70,localhost:50051,Resultado de trabajo 70
2025-02-09 02:28:28,40,Resultado de trabajo 40,1
2025/02/09 02:28:28,40,localhost:50060,Resultado de trabajo 40
2025-02-09 02:28:28,71,Resultado de trabajo 71,1
2025/02/09 02:28:28,71,localhost:50052,Resultado de trabajo 71
2025-02-09 02:28:28,41,Resultado de trabajo 41,1
2025/02/09 02:28:28,41,localhost:50060,Resultado de trabajo 41
2025-02-09 02:28:28,42,Resultado de trabajo 42,1
2025/02/09 02:28:28,42,localhost:50058,Resultado de trabajo 42
2025-02-09 02:28:28,72,Resultado de trabajo 72,1
2025/02/09 02:28:28,72,localhost:50056,Resultado de trabajo 72
2025-02-09 02:28:28,43,Resultado de trabajo 43,1
2025/02/09 02:28:28,43,localhost:50060,Resultado de trabajo 43
2025-02-09 02:28:28,73,Resultado de trabajo 73,1
2025/02/09 02:28:28,73,localhost:50060,Resultado de trabajo 73
2025-02-09 02:28:28,44,Resultado de trabajo 44,1
2025/02/09 02:28:28,44,localhost:50055,Resultado de trabajo 44
2025-02-09 02:28:28,74,Resultado de trabajo 74,1
2025/02/09 02:28:28,74,localhost:50057,Resultado de trabajo 74
2025-02-09 02:28:28,45,Resultado de trabajo 45,1
2025/02/09 02:28:28,45,localhost:50056,Resultado de trabajo 45
2025-02-09 02:28:28,75,Resultado de trabajo 75,1
2025/02/09 02:28:28,75,localhost:50057,Resultado de trabajo 75
2025-02-09 02:28:28,46,Resultado de trabajo 46,1
2025/02/09 02:28:28,46,localhost:50057,Resultado de trabajo 46
2025-02-09 02:28:28,76,Resultado de trabajo 76,1
2025/02/09 02:28:28,76,localhost:50060,Resultado de trabajo 76
2025-02-09 02:28:28,47,Resultado de trabajo 47,1
2025/02/09 02:28:28,47,localhost:50051,Resultado de trabajo 47
2025-02-09 02:28:28,77,Resultado de trabajo 77,1
2025/02/09 02:28:28,77,localhost:50059,Resultado de trabajo 77
2025-02-09 02:28:28,48,Resultado de trabajo 48,1
2025/02/09 02:28:28,48,localhost:50052,Resultado de trabajo 48
